Gene	zoneI_1	zoneI_2	zoneI_3	zoneIId_1	zoneIId_2	zoneIId_3	zoneIIp_1	zoneIIp_2	zoneIIp_3	zoneIZ_1	zoneIZ_2	zoneIZ_3	zoneIII_1	zoneIII_2	zoneIII_3
smc02584	134.049158985341	133.50023330023	133.221962968004	147.611602661433	133.364689257298	117.464703357613	211.216573560396	132.635263566303	200.812216062627	110.179073679765	121.076387246289	146.626227585401	107.747381236541	113.904760684766	87.6749408817302
smc02585	56.028715872702	45.3369155123569	30.1616096100127	80.2066584372742	56.5333026576155	57.1683713710232	112.704425755995	64.6677880078388	70.2145050160413	126.073308400295	109.313565861721	108.15817593345	442.889059560275	341.631091788121	267.971085902899
smc02586	25.6741479870857	29.0847527739451	44.227242639824	42.5287651880646	45.923148420724	36.6086044395058	72.3886084224595	171.493678113433	60.1718671695254	39.1163307581335	44.783620481631	63.3542890380312	13.1157215981184	11.6725772131041	9.97036484970857
smc02587	0	29.9594821806803	19.9313560580786	26.5010304193333	33.1130070191536	32.995913211923	44.6119629054294	59.7777551587858	34.7535657766652	37.2342352882702	32.092835018356	28.5511105204285	11.2840702864194	13.4796188745901	9.459418174585
smc02588	22.4911008654186	6.06639603658535	48.430009036326	21.4644225066003	7.22070763800644	15.6863728266737	33.5738697744768	13.5046849359792	21.1854773970719	31.2886620157738	25.0555769687907	31.3342098905193	101.62248733966	67.5037916833649	75.2371542315057
smc02589	71.4817971859795	24.7890554172403	65.966359082544	37.5899408436442	37.9361670986184	38.7759827212767	38.963512763371	114.728349017226	70.3255219732325	72.6563043671476	76.4688904632588	107.724260997142	240.085495448841	193.32382424654	192.228803578525
smc02590	95.0767151259639	90.9214046247812	111.67001401004	36.2357336460157	51.1378189785952	89.0845590359122	41.137406613614	61.0096291304951	70.5414356269567	39.3323145531485	33.9842356958743	42.5238096321872	37.6319067572447	30.2397683195415	40.632236647801
smc02591	0	37.9486774288617	25.2463843402329	7.19313682810475	6.4527911114248	14.5373298788762	17.4234499569538	21.9020425237425	13.2063549951328	15.9176355857355	14.2487776095244	19.8906069958985	41.5182141649528	37.4799158952016	34.9872346883984
smc02592	21.3173228741257	0	45.9025169822416	2.17973843275902	2.93308686882946	9.91181582650652	12.8428378061085	9.10214754233453	4.84443644159575	10.1829991962618	9.90556732212926	16.4385181784285	64.3501381990327	71.9311517180637	54.8990232968643
smc02593	198.783199171596	257.359947398246	299.627418543423	197.161960782903	175.045887606626	144.802759939513	173.650489833614	323.594205307054	181.285947194196	119.944506768494	135.000884914323	127.229485593859	335.804214112293	311.724638010641	236.057181805512
smc02594	0	15.3156097246527	61.134742348546	21.2891045136733	41.6682475356579	38.1360447495183	34.2091733490064	26.0130601146819	40.0211465984198	44.2553097002512	36.8716719465667	24.5206667572756	29.6667677485364	23.5299920418306	35.591166929165
smc02595	0	0	0	1.05522789654348	1.41992958442111	2.39919258392212	1.86519453712187	2.4786104707274	3.2629264690072	2.59456162766675	2.76655397279706	2.70572382340296	9.28580845085721	11.546379957935	11.3901571213194
smc02596	55.2947152280814	22.3714910606826	29.766479353113	59.3669371402532	79.8849903968966	62.1328018294764	36.0889350577764	47.4043272215374	54.3612544157269	37.535035879027	31.8703393359706	28.1421688500922	48.9516062206867	41.4897758927232	59.6166405514763
smc02597	124.316169019095	143.704669085451	114.72410275225	232.440213912389	195.484274904314	154.140552432404	207.924283213229	150.001125535276	113.18061673691	158.953107111412	155.20717001778	168.173649255645	114.952368191286	105.343269921436	100.910366604975
smc02598	65.1362643376062	21.0825985715898	28.0515381558143	46.6221831451234	23.3017456801451	30.2861039143255	50.2297656416687	56.8410151211411	40.2883929188748	81.5533181244474	75.2018818280455	82.3752410941252	27.6031842808885	22.4416780360158	19.1710875004923
smc02599	150.461104413622	51.2627537500571	59.6818841814136	106.88488495045	62.1066011287228	53.3899122662293	136.76537971383	156.807118706569	76.6795372483269	71.0768718462487	76.425404681921	104.911671625647	22.7556539359474	35.5813085233996	31.2384418277252
smc02600	96.578311936505	95.5148914946773	184.854881948824	131.670979226324	101.877541021902	128.064020416033	117.877660290541	70.1607802879208	109.314690454806	84.1746153008387	95.5080078452967	97.6447979798655	66.0323028286162	60.4125424005707	55.4905503033317
smc02601	86.8037003409128	61.4592976354315	46.728526285264	62.1309504946837	28.3657398471373	36.9973176866002	73.2140799969824	61.5316288309327	57.0351578195965	110.20950774014	100.256407405288	89.8633359300562	18.5816273096969	22.3530603796575	27.27814121214
